City	Country	Continent	Category	Sub-Category	Action Type	Action Name	Year	Action description	Source(s)	Link(s)	GCOM ID	CDP Account number	Character count of description	description usability
Buenos Aires	Argentina		Other		Finance - tax exemption		2014	"In December 2012, the City Legislature passed a Law on Green roofs or terraces, which provides benefits for those owners who carry out these initiative, more specifically, it grants discounts in lighting, sweeping and cleaning taxes."	CDP			31155	233	
Buenos Aires	Argentina		Other		Finance - Clean technology		2014	"Bearing in mind the benefits of a city with less private cars and more bicycles, regarding travel time, air quality, population health, among others, the city counts with zero interest rate loans for bike purchase."	CDP			31155	214	
Buenos Aires	Argentina		Other		Best practices recognition		2014	"The Contest ""Environmental Care Recognition in Small and Medium Enterprises (SMEs) of the City of Buenos Aires"" aims to reward and disseminate best environmental management practices implemented voluntarily by those SMEs that meet environmental regulations. The winners can receive the Gold, Green or Green Plus distinction.
More than 100 companies based in the City currently participate in the program “Companies friend of Green City”, promoting practices on sustainable mobility, source separation of waste, both,  inside and outside the company; responsible use of energy and water both with its employees and customers."	CDP			31155	624	
Buenos Aires	Argentina		Other		Best practices capacitation		2014	"Consistent with the City`s Governments efforts to promote ""cultural change"" in the area of Buenos Aires City, the Environmental Protection Agency (APrA) has been working on two manuals of good environmental practices (including topics such as responsible consumption, sustainable mobility, efficient use of water and energy, etc.). These are targeted for two important sectors in terms of environmental impact and possibility of replication: companies and government."	CDP			31155	467	
Buenos Aires	Argentina		Finance		Instruments to fund low carbon projects		2014	"The Agency, together with the City of Buenos Aires Bank, grants credits with subsidized rates to SMEs (small and medium enterprises) working on environmental improvement projects. Moreover, within the framework of the incentives program, the Agency is working since 2008 in the granting of non-refundable contributions for SMEs promoting a  more sustainable production (29 have been granted since 2008 with a max. of 60.000 Argentinean pesos per project)"	CDP			31155	454	
Buenos Aires	Argentina		Energy Demand in Buildings		Renewable on-Site energy generation		2014	"The program on thermal solar energy in social housing started as a pilot test in 5 houses and a community centre of a low income neighbourhood. The Environmental Protection Agency is currently undergoing the second stage of the program, where it installed a thermal solar collector in a community centre soup kitchen and is identifying 4 more houses to be beneficed with the installation this technology, in another low income neighbourhood."	CDP			31155	441	
Buenos Aires	Argentina		Energy Demand in Buildings		Financing mechanisms for retrofit		2014	"The project started a few years ago with the aim of increasing the value of an abandoned part of the city. Thus the Technology District was created by law in order to promote the area´s growth. The law fosters the promotion of bioclimatic construction in new and existing buildings, among other issues. It´s an incentive given by the Ministry of Economic Development, which provides subsidies to companies based on the score they get according to the improvements implemented.
The program was officially launched in November 2013 with a great acceptance among the companies in the field of computer science and technology – as the act enabled - Some of them showed a great interest in participating. 

Specifically, the Agency has initially identified the role of actions that add score on completed projects, analyze the plans to suggest some improvements in the framework of bioclimatic buildings and guide businesses with actions that could be implemented to according to each particular building."	CDP			31155	1000	
Buenos Aires	Argentina		Energy Demand in Buildings		Carbon emissions reduction from industry		2014	"The Environmental Protection Agency (EPA) has entered into agreements with 90 companies taking part in the Buenos Aires Cleaner Production Program (P + L), which aims at designing, implementing, and evaluating environmental improvement programs with commonly set objectives. These participating companies, currently entail electric energy reductions of up to 15%."	CDP			31155	363	
Fafe	Portugal		Waste		Waste prevention policies and programs		2014		CDP			50671	0	
Buenos Aires	Argentina		Energy Demand in Buildings		Building performance rating and reporting		2014	"Buildings represent one of the most significant sources of CO2 emissions. Consequently, the encouragement of sustainable buildings is one of the other important aspects we need to address. We have realized there is an important information gap in this sense, and we therefore feel that our greatest responsibility is to create awareness throughout society, especially amongst those involved in the construction business, and to promote sustainable construction principles and criteria. To this end, we have been offering courses, lectures and seminars related to different aspects of sustainable buildings, as well as organizing contests and other learning experiences for architecture students."	CDP			31155	695	
Buenos Aires	Argentina		Energy Demand in Buildings		Building Codes and Standards		2014	"In terms of sustainable construction promotion by modifying building codes, in December 2012 the City sanctioned an Act on thermal conditioning standard incorporating reforms related to thermal insulation in the Building Construction Code. Besides, the city is working on a Law for the whole city extension in order to promote sustainable buildings in the city. It is yet in a preliminary stage; however during 2013 it  passed successfully the stage of opinions from different chambers and large builders."	CDP			31155	505	
Buenos Aires	Argentina		Education		Climate change-focused curriculum		2014	"Since 2007, the Environmental Education Law (N° 1687) promotes environmental issues in the school curricula. It aims to create spaces where students study the environment and its complex interactions with political, social, cultural, economic and ethics aspects."	CDP			31155	262	
